Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,,
small_simple,SIRS,1,0.5,0,0.7,0.499757464,7.695116778,0.291532875,0.208231703,-0.633304526,nan,0.761640926,-0.362281928,,,,
small_simple,SIRS,1,0.5,0,0.8,0.499735427,7.695116778,0.307558478,0.192181812,-0.714173259,nan,0.688201495,-0.310491067,,,,
small_simple,SIRS,1,0.5,0,0.9,0.49975881,7.695116778,0.321263252,0.178495914,-0.810255344,nan,0.620006608,-0.297754904,,,,
small_simple,SIRS,1,0.5,0,1,0.499707469,7.695116778,0.333104919,0.166605922,-0.78870127,nan,0.561681071,nan,,,,
small_simple,SIRS,1,0.6,0,0.1,0.399313422,7.695116778,0.05746356,0.342149283,0.751397206,nan,0.886146866,0.581518119,,,,
small_simple,SIRS,1,0.6,0,0.2,0.399717507,7.695116778,0.100134543,0.299697617,0.659769621,nan,0.891253432,0.406193997,,,,
small_simple,SIRS,1,0.6,0,0.3,0.400000074,7.695116778,0.133513778,0.266590136,0.436002007,nan,0.817377409,0.121333356,,,,
small_simple,SIRS,1,0.6,0,0.4,0.399971668,7.695116778,0.160106134,0.239933481,0.37517825,nan,0.824560735,0.050327669,,,,
small_simple,SIRS,1,0.6,0,0.5,0.399973353,7.695116778,0.181879965,0.218121898,0.208420475,nan,0.836133692,-0.026626955,,,,
small_simple,SIRS,1,0.6,0,0.6,0.39994001,7.695116778,0.200056676,0.199917379,0.197163411,nan,0.808435369,-0.019675687,,,,
small_simple,SIRS,1,0.6,0,0.7,0.399909428,7.695116778,0.2153312,0.184583071,0.144438743,nan,0.901716732,-0.083996459,,,,
small_simple,SIRS,1,0.6,0,0.8,0.399944575,7.695116778,0.228543079,0.17140592,-0.016160689,nan,0.856332719,-0.139208183,,,,
small_simple,SIRS,1,0.6,0,0.9,0.399908736,7.695116778,0.239912852,0.159997897,-0.030971891,nan,0.91598108,-0.073237315,,,,
small_simple,SIRS,1,0.6,0,1,0.39995362,7.695116778,0.249955865,0.149998169,-0.21795238,nan,0.84816849,nan,,,,
small_simple,SIRS,1,0.7,0,0.1,0.299629077,7.695116778,0.038020397,0.262057866,0.789137343,nan,0.851185213,0.713648327,,,,
small_simple,SIRS,1,0.7,0,0.2,0.300167832,7.695116778,0.067015533,0.233424746,0.765758942,nan,0.811479554,0.577600652,,,,
small_simple,SIRS,1,0.7,0,0.3,0.300302506,7.695116778,0.090346015,0.210136763,0.607056692,nan,0.754731275,0.400452729,,,,
small_simple,SIRS,1,0.7,0,0.4,0.300145,7.695116778,0.109234633,0.190974079,0.700033345,nan,0.878461558,0.494990171,,,,
small_simple,SIRS,1,0.7,0,0.5,0.300124685,7.695116778,0.12517632,0.175008441,0.654161855,nan,0.830737201,0.488716761,,,,
small_simple,SIRS,1,0.7,0,0.6,0.300260263,7.695116778,0.138604298,0.161670182,0.443842432,nan,0.850859222,0.290279987,,,,
small_simple,SIRS,1,0.7,0,0.7,0.300189574,7.695116778,0.150135225,0.150077655,0.464669554,nan,0.827190951,0.224096646,,,,
small_simple,SIRS,1,0.7,0,0.8,0.300142513,7.695116778,0.160051178,0.140093698,0.507700161,nan,0.90920248,0.228936447,,,,
small_simple,SIRS,1,0.7,0,0.9,0.299956494,7.695116778,0.16876831,0.13119128,0.414702617,nan,0.874057086,-0.024715603,,,,
small_simple,SIRS,1,0.7,0,1,0.30031863,7.695116778,0.176555587,0.123765537,0.434127145,nan,0.88954051,nan,,,,
small_simple,SIRS,1,0.8,0,0.1,0.199832524,7.695116778,0.023118884,0.177476729,0.851438159,nan,0.816942985,0.81878592,,,,
small_simple,SIRS,1,0.8,0,0.2,0.200466435,7.695116778,0.040605535,0.1602582,0.846118352,nan,0.787673665,0.802698898,,,,
small_simple,SIRS,1,0.8,0,0.3,0.200457317,7.695116778,0.054976557,0.145704657,0.829172525,nan,0.815318151,0.767563653,,,,
small_simple,SIRS,1,0.8,0,0.4,0.20049555,7.695116778,0.067048652,0.133568705,0.779007569,nan,0.811788632,0.80005942,,,,
small_simple,SIRS,1,0.8,0,0.5,0.20060906,7.695116778,0.077241932,0.12343881,0.649679523,nan,0.836741485,0.534960284,,,,
small_simple,SIRS,1,0.8,0,0.6,0.200608826,7.695116778,0.086024314,0.114622006,0.570648791,nan,0.823165698,0.530630303,,,,
small_simple,SIRS,1,0.8,0,0.7,0.200641025,7.695116778,0.093636507,0.107030818,0.651134638,nan,0.841135313,0.639739224,,,,
small_simple,SIRS,1,0.8,0,0.8,0.200667627,7.695116778,0.100270103,0.100402554,0.567300187,nan,0.85665102,0.551271061,,,,
small_simple,SIRS,1,0.8,0,0.9,0.200635524,7.695116778,0.106132394,0.094506231,0.561214898,nan,0.86240303,0.498699626,,,,
small_simple,SIRS,1,0.8,0,1,0.200724843,7.695116778,0.111474732,0.0892606,0.373510634,nan,0.728616709,nan,,,,
small_simple,SIRS,1,0.9,0,0.1,0.100627978,7.695116778,0.011909669,0.090367974,0.910781449,nan,0.779581694,0.889178327,,,,
small_simple,SIRS,1,0.9,0,0.2,0.101469452,7.695116778,0.0193274,0.082906854,0.871468512,nan,0.790120823,0.847613921,,,,
small_simple,SIRS,1,0.9,0,0.3,0.101696809,7.695116778,0.025940907,0.076200158,0.767184222,nan,0.783297085,0.74973312,,,,
small_simple,SIRS,1,0.9,0,0.4,0.101613252,7.695116778,0.03162371,0.0702811,0.736218678,nan,0.779431828,0.733926196,,,,
small_simple,SIRS,1,0.9,0,0.5,0.101577254,7.695116778,0.036543353,0.06528275,0.682714084,nan,0.763782358,0.610788174,,,,
small_simple,SIRS,1,0.9,0,0.6,0.101462257,7.695116778,0.040748444,0.060826574,0.685751867,nan,0.782616342,0.784571503,,,,
small_simple,SIRS,1,0.9,0,0.7,0.101523209,7.695116778,0.044455386,0.057134208,0.593390432,nan,0.790446365,0.59080006,,,,
small_simple,SIRS,1,0.9,0,0.8,0.101471896,7.695116778,0.047805682,0.053731141,0.569407238,nan,0.760023706,0.528863784,,,,
small_simple,SIRS,1,0.9,0,0.9,0.101526665,7.695116778,0.050786112,0.050789453,0.481506001,nan,0.727120083,0.364710598,,,,
small_simple,SIRS,1,0.9,0,1,0.101493636,7.695116778,0.053380872,0.048128348,0.458359929,nan,0.742350666,nan,,,,
small_simple,SIRS,1,1,0,0.1,0.019753481,7.695116778,0.006330919,0.0173614,0.961797445,nan,0.762252044,0.948336395,,,,
small_simple,SIRS,1,1,0,0.2,0.017922711,7.695116778,0.006519517,0.014117501,0.896619858,nan,0.753518304,0.90034965,,,,
small_simple,SIRS,1,1,0,0.3,0.016064931,7.695116778,0.006787186,0.011540633,0.864639483,nan,0.741124744,0.859241295,,,,
small_simple,SIRS,1,1,0,0.4,0.017595304,7.695116778,0.007060199,0.012104093,0.705727103,nan,0.728634273,0.71612127,,,,
small_simple,SIRS,1,1,0,0.5,0.016723347,7.695116778,0.007324855,0.010616291,0.68645071,nan,0.716661372,0.713839274,,,,
small_simple,SIRS,1,1,0,0.6,0.017218593,7.695116778,0.007573417,0.010494787,0.568619869,nan,0.705554541,0.572730197,,,,
small_simple,SIRS,1,1,0,0.7,0.017169224,7.695116778,0.007810746,0.009951235,0.504077478,nan,0.695065136,0.472954973,,,,
small_simple,SIRS,1,1,0,0.8,0.016468787,7.695116778,0.008040198,0.009013346,0.522096661,nan,0.685027401,0.449016951,,,,
small_simple,SIRS,1,1,0,0.9,0.016474188,7.695116778,0.008242987,0.00858942,0.473793412,nan,0.676299811,0.395283166,,,,
small_simple,SIRS,1,1,0,1,0.016598322,7.695116778,0.008449004,0.008307575,0.413763271,nan,0.667487763,nan,,,,
