Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,
large_complex,SEIRS,0.7,0.6,0.9,0.4,0.144437008,0.030482816,0.045724674,0.068399059,0.720639295,0.712929463,0.762130372,0.67901508,,,
large_complex,SEIRS,0.7,0.6,0.9,0.5,0.144357631,0.03362037,0.050426188,0.060438412,0.700161056,0.709344951,0.762990943,0.654838174,,,
large_complex,SEIRS,0.7,0.6,0.9,0.6,0.144268098,0.036102897,0.054128251,0.054130978,0.698505037,0.710067824,0.779734501,0.657002332,,,
large_complex,SEIRS,0.7,0.6,0.9,0.7,0.144311231,0.038123261,0.057212516,0.049057599,0.644239321,0.701680528,0.734655507,0.604584956,,,
large_complex,SEIRS,0.7,0.6,0.9,0.8,0.144195132,0.039798596,0.05967967,0.044811207,0.669556735,0.692908144,0.753752422,0.672729003,,,
large_complex,SEIRS,0.7,0.6,0.9,0.9,0.144203883,0.041206183,0.061789896,0.041299206,0.631930909,0.69008364,0.737515379,0.578287197,,,
large_complex,SEIRS,0.7,0.6,0.9,1,0.1442344,0.042413406,0.063627507,0.038272887,0.603502442,0.679496442,0.713807649,nan,,,
large_complex,SEIRS,0.7,0.6,1,0.1,0.144254017,0.011939413,0.019588367,0.113757374,0.89347125,0.70014943,0.798121061,0.867376295,,,
large_complex,SEIRS,0.7,0.6,1,0.2,0.144387809,0.019099073,0.031673861,0.094105541,0.836075311,0.709129609,0.794152709,0.790453321,,,
large_complex,SEIRS,0.7,0.6,1,0.3,0.144454336,0.024225287,0.040270942,0.080231847,0.767948659,0.708602365,0.785576819,0.734749679,,,
large_complex,SEIRS,0.7,0.6,1,0.4,0.144328977,0.028044589,0.046666812,0.069815296,0.737877746,0.705388883,0.768411508,0.695338322,,,
large_complex,SEIRS,0.7,0.6,1,0.5,0.144230568,0.03099567,0.051601415,0.061794959,0.725696212,0.701657653,0.755334711,0.704620813,,,
large_complex,SEIRS,0.7,0.6,1,0.6,0.144270689,0.033343203,0.055532047,0.055516328,0.676933939,0.698096937,0.748757213,0.62906865,,,
large_complex,SEIRS,0.7,0.6,1,0.7,0.144224086,0.035255087,0.058720849,0.050347938,0.673604108,0.694898954,0.752335772,0.656575192,,,
large_complex,SEIRS,0.7,0.6,1,0.8,0.144183582,0.036842751,0.061359523,0.046083192,0.648265998,0.692107062,0.737713331,0.622794974,,,
large_complex,SEIRS,0.7,0.6,1,0.9,0.144165678,0.03818179,0.063590844,0.04250055,0.644209135,0.689648506,0.743758106,0.613878343,,,
large_complex,SEIRS,0.7,0.6,1,1,0.144162786,0.039328217,0.065528601,0.039419722,0.618752695,0.687502813,0.711644005,nan,,,
large_complex,SEIRS,0.7,0.7,0.1,0.1,0.040632701,0.0198272,0.002960211,0.018462811,0.812821064,0.741337007,0.900022919,0.829463131,,,
large_complex,SEIRS,0.7,0.7,0.1,0.2,0.038934871,0.023841745,0.003610886,0.011752909,0.735859663,0.676776401,0.860216724,0.776783145,,,
large_complex,SEIRS,0.7,0.7,0.1,0.3,0.03683104,0.024986573,0.00377282,0.008273447,0.74421565,0.688199858,0.857889632,0.813155616,,,
large_complex,SEIRS,0.7,0.7,0.1,0.4,0.037293661,0.026632332,0.003874533,0.00690917,0.691929823,0.648259362,0.854872766,0.765627374,,,
large_complex,SEIRS,0.7,0.7,0.1,0.5,0.037184802,0.027457759,0.003964916,0.005916434,0.671691279,0.632128742,0.850671975,0.728612508,,,
large_complex,SEIRS,0.7,0.7,0.1,0.6,0.036940987,0.027814197,0.004029958,0.005308898,0.664152293,0.632474703,0.846560979,0.754405011,,,
large_complex,SEIRS,0.7,0.7,0.1,0.7,0.037180832,0.028602091,0.004082683,0.004753059,0.644890143,0.608436438,0.844745079,0.715621074,,,
large_complex,SEIRS,0.7,0.7,0.1,0.8,0.037296455,0.02900999,0.004229125,0.00428237,0.624884227,0.597993776,0.828523496,0.656461671,,,
large_complex,SEIRS,0.7,0.7,0.1,0.9,0.036919506,0.029074728,0.004142308,0.004070724,0.635112603,0.598679491,0.843535894,0.649355277,,,
large_complex,SEIRS,0.7,0.7,0.1,1,0.036625193,0.028973614,0.004208804,0.003878064,0.648327654,0.62562696,0.83711215,nan,,,
large_complex,SEIRS,0.7,0.7,0.2,0.1,0.031702231,0.011325403,0.003265554,0.018222716,0.880033931,0.737789533,0.891964562,0.89649068,,,
large_complex,SEIRS,0.7,0.7,0.2,0.2,0.03135149,0.014150041,0.004004332,0.01350002,0.759094922,0.664145375,0.852140367,0.797495645,,,
large_complex,SEIRS,0.7,0.7,0.2,0.3,0.030494263,0.015570424,0.004675788,0.010429828,0.706331551,0.644845526,0.803358227,0.738293713,,,
large_complex,SEIRS,0.7,0.7,0.2,0.4,0.030129751,0.016679295,0.004886732,0.008631028,0.676176667,0.621660206,0.79430054,0.719991037,,,
large_complex,SEIRS,0.7,0.7,0.2,0.5,0.029977287,0.017481563,0.005026654,0.007499302,0.639735686,0.592815172,0.788044799,0.679720858,,,
large_complex,SEIRS,0.7,0.7,0.2,0.6,0.029278918,0.017668914,0.005116925,0.006618389,0.650696318,0.602513431,0.791630158,0.692729351,,,
large_complex,SEIRS,0.7,0.7,0.2,0.7,0.029088948,0.01796984,0.005252293,0.005983006,0.645837252,0.61469971,0.782506879,0.721331091,,,
large_complex,SEIRS,0.7,0.7,0.2,0.8,0.029101769,0.01833484,0.005362722,0.005553157,0.624284883,0.602345439,0.772783862,0.602051885,,,
large_complex,SEIRS,0.7,0.7,0.2,0.9,0.02936479,0.018992331,0.005417591,0.005136987,0.594591612,0.555557892,0.771269365,0.594015158,,,
large_complex,SEIRS,0.7,0.7,0.2,1,0.029047837,0.01894062,0.005495777,0.004839916,0.604174204,0.585549048,0.763234267,nan,,,
large_complex,SEIRS,0.7,0.7,0.3,0.1,0.028948042,0.007809279,0.003526854,0.018943298,0.894742474,0.786310433,0.881264756,0.909756538,,,
large_complex,SEIRS,0.7,0.7,0.3,0.2,0.028101223,0.010282835,0.004336614,0.014135747,0.77673482,0.664443284,0.834130102,0.794344796,,,
large_complex,SEIRS,0.7,0.7,0.3,0.3,0.027373927,0.011461396,0.00490754,0.011246601,0.716916713,0.632476978,0.803165087,0.752927906,,,
large_complex,SEIRS,0.7,0.7,0.3,0.4,0.026868158,0.012206381,0.005268034,0.009502865,0.681362827,0.619478675,0.790006739,0.712044237,,,
large_complex,SEIRS,0.7,0.7,0.3,0.5,0.026897527,0.012932408,0.005526528,0.008480824,0.634757101,0.589587594,0.770225074,0.659454845,,,
large_complex,SEIRS,0.7,0.7,0.3,0.6,0.026073403,0.013348235,0.005624484,0.007125065,0.645881994,0.575046833,0.775916,0.716791516,,,
large_complex,SEIRS,0.7,0.7,0.3,0.7,0.026086764,0.013579051,0.005919189,0.006625754,0.628133446,0.595163436,0.751099677,0.687851788,,,
large_complex,SEIRS,0.7,0.7,0.3,0.8,0.026001358,0.013950137,0.00596394,0.006188112,0.606917982,0.572522757,0.751413618,0.600944896,,,
large_complex,SEIRS,0.7,0.7,0.3,0.9,0.025808755,0.014196418,0.006007319,0.005728911,0.607850398,0.570221327,0.75563906,0.660654138,,,
large_complex,SEIRS,0.7,0.7,0.3,1,0.025988047,0.014446323,0.006284851,0.005419049,0.579563655,0.552555941,0.729828339,nan,,,
large_complex,SEIRS,0.7,0.7,0.4,0.1,0.027307741,0.006372194,0.0037336,0.019072012,0.898116166,0.769194605,0.87336629,0.900022951,,,
large_complex,SEIRS,0.7,0.7,0.4,0.2,0.026621093,0.008020312,0.004643849,0.01480813,0.77684979,0.684485105,0.818628194,0.78441721,,,
large_complex,SEIRS,0.7,0.7,0.4,0.3,0.025728335,0.008941527,0.005268453,0.011890448,0.721019729,0.659691872,0.783188472,0.738273809,,,
large_complex,SEIRS,0.7,0.7,0.4,0.4,0.025349982,0.009707023,0.005574135,0.010248416,0.669167361,0.628778939,0.76998491,0.677834848,,,
large_complex,SEIRS,0.7,0.7,0.4,0.5,0.025052641,0.010275373,0.005896271,0.008933951,0.640512682,0.60068322,0.760901685,0.64909908,,,
large_complex,SEIRS,0.7,0.7,0.4,0.6,0.02479653,0.010839925,0.006234504,0.007773063,0.619078809,0.56683409,0.730600029,0.670385182,,,
large_complex,SEIRS,0.7,0.7,0.4,0.7,0.02466806,0.011120369,0.006432844,0.007141518,0.59554984,0.561170213,0.724255835,0.594203197,,,
large_complex,SEIRS,0.7,0.7,0.4,0.8,0.024284091,0.01130984,0.0064977,0.006532502,0.59707689,0.568042379,0.72495796,0.581849623,,,
large_complex,SEIRS,0.7,0.7,0.4,0.9,0.024265777,0.01151665,0.006651032,0.006205133,0.582244959,0.56291942,0.716552233,0.558503354,,,
large_complex,SEIRS,0.7,0.7,0.4,1,0.024302976,0.011851449,0.006797377,0.005810972,0.558974971,0.531870489,0.702528663,nan,,,
large_complex,SEIRS,0.7,0.7,0.5,0.1,0.026738446,0.005638586,0.004010918,0.019476467,0.895407836,0.741201205,0.857420359,0.889147634,,,
large_complex,SEIRS,0.7,0.7,0.5,0.2,0.025513017,0.006724779,0.004834285,0.015001497,0.781138976,0.684213672,0.808418919,0.786688821,,,
large_complex,SEIRS,0.7,0.7,0.5,0.3,0.024936437,0.007703644,0.005517219,0.012404632,0.706200015,0.626382216,0.766024452,0.700252545,,,
large_complex,SEIRS,0.7,0.7,0.5,0.4,0.02415007,0.0082811,0.005932451,0.01030228,0.678184279,0.6068501,0.750435214,0.685061875,,,
large_complex,SEIRS,0.7,0.7,0.5,0.5,0.023939323,0.00873105,0.006268778,0.00909376,0.640861008,0.590935458,0.734217107,0.666298783,,,
large_complex,SEIRS,0.7,0.7,0.5,0.6,0.023774352,0.009158202,0.006511286,0.008231902,0.60912023,0.566074803,0.720547721,0.616068298,,,
large_complex,SEIRS,0.7,0.7,0.5,0.7,0.023670621,0.009388131,0.006817807,0.007530756,0.58526739,0.565192106,0.699696311,0.607725482,,,
large_complex,SEIRS,0.7,0.7,0.5,0.8,0.023314193,0.009630213,0.006799626,0.006965991,0.583676008,0.554543017,0.717639067,0.558630754,,,
large_complex,SEIRS,0.7,0.7,0.5,0.9,0.023257239,0.009925431,0.007074863,0.006438387,0.56078049,0.530052768,0.685992864,0.549197536,,,
large_complex,SEIRS,0.7,0.7,0.5,1,0.022970708,0.009959229,0.007109788,0.006098351,0.565928723,0.548288867,0.694227163,nan,,,
large_complex,SEIRS,0.7,0.7,0.6,0.1,0.02650677,0.005007913,0.00423776,0.020039123,0.889043303,0.735999525,0.841066143,0.878655901,,,
large_complex,SEIRS,0.7,0.7,0.6,0.2,0.024889401,0.005914444,0.005105253,0.01531073,0.780172021,0.679889606,0.79002234,0.769919492,,,
large_complex,SEIRS,0.7,0.7,0.6,0.3,0.024022492,0.006669976,0.00571221,0.012463721,0.714047036,0.635408636,0.756215193,0.716190254,,,
large_complex,SEIRS,0.7,0.7,0.6,0.4,0.023252437,0.007072878,0.006023971,0.010538335,0.685584606,0.632400217,0.751869781,0.708927419,,,
large_complex,SEIRS,0.7,0.7,0.6,0.5,0.023145554,0.007522604,0.006465725,0.009402387,0.636657337,0.606097435,0.725999891,0.637148597,,,
large_complex,SEIRS,0.7,0.7,0.6,0.6,0.022892254,0.007978548,0.006690318,0.008395317,0.613294968,0.565624619,0.718952234,0.636936563,,,
large_complex,SEIRS,0.7,0.7,0.6,0.7,0.022749484,0.008150787,0.007021601,0.00770971,0.589530193,0.572056443,0.694212699,0.602262499,,,
large_complex,SEIRS,0.7,0.7,0.6,0.8,0.022532401,0.008412985,0.007148809,0.00714402,0.577707351,0.554006556,0.690912026,0.572109646,,,
large_complex,SEIRS,0.7,0.7,0.6,0.9,0.022464353,0.008581868,0.007358247,0.006692085,0.561563858,0.548405614,0.678653207,0.585410098,,,
large_complex,SEIRS,0.7,0.7,0.6,1,0.022215458,0.008663694,0.007430852,0.006320436,0.559816383,0.555530876,0.680700773,nan,,,
large_complex,SEIRS,0.7,0.7,0.7,0.1,0.026127041,0.004651038,0.004402984,0.020137354,0.892994712,0.714702404,0.828102325,0.883747582,,,
large_complex,SEIRS,0.7,0.7,0.7,0.2,0.02457367,0.005291954,0.005253,0.015601626,0.781230813,0.680614501,0.781562522,0.774948222,,,
large_complex,SEIRS,0.7,0.7,0.7,0.3,0.023645379,0.00602106,0.005810989,0.012796692,0.711830869,0.619724696,0.751395895,0.718320945,,,
large_complex,SEIRS,0.7,0.7,0.7,0.4,0.022791634,0.00644632,0.006367495,0.010663638,0.681200292,0.6020495,0.71991352,0.686396262,,,
large_complex,SEIRS,0.7,0.7,0.7,0.5,0.022758366,0.006727635,0.006734074,0.009703471,0.627974909,0.600773007,0.70246484,0.623647701,,,
large_complex,SEIRS,0.7,0.7,0.7,0.6,0.022298759,0.00705381,0.006868437,0.008667082,0.613415527,0.579248783,0.708574277,0.612359938,,,
large_complex,SEIRS,0.7,0.7,0.7,0.7,0.022230547,0.007300814,0.007218969,0.007970153,0.580022879,0.565979971,0.68232087,0.601827193,,,
large_complex,SEIRS,0.7,0.7,0.7,0.8,0.022055812,0.007469111,0.007457955,0.007313215,0.562598701,0.564621663,0.671198821,0.5415875,,,
large_complex,SEIRS,0.7,0.7,0.7,0.9,0.021856493,0.007743975,0.007586784,0.006826031,0.554117454,0.531743321,0.665307198,0.532716908,,,
large_complex,SEIRS,0.7,0.7,0.7,1,0.021735116,0.007804706,0.00771541,0.006495411,0.546553469,0.539644286,0.663012551,nan,,,
large_complex,SEIRS,0.7,0.7,0.8,0.1,0.02486164,0.004224137,0.004662618,0.019045998,0.918079744,0.724859975,0.809674178,0.919256229,,,
large_complex,SEIRS,0.7,0.7,0.8,0.2,0.023674464,0.004862057,0.005415316,0.015295198,0.799816005,0.673664672,0.768286434,0.786597659,,,
large_complex,SEIRS,0.7,0.7,0.8,0.3,0.023089691,0.005396772,0.00603442,0.012889344,0.716757328,0.636439975,0.735129312,0.70117769,,,
large_complex,SEIRS,0.7,0.7,0.8,0.4,0.022604353,0.005875039,0.006456466,0.011071698,0.670760272,0.597539709,0.719178723,0.665808979,,,
large_complex,SEIRS,0.7,0.7,0.8,0.5,0.022179292,0.006109809,0.006826715,0.009724771,0.638497291,0.598441616,0.703081584,0.656120184,,,
large_complex,SEIRS,0.7,0.7,0.8,0.6,0.022085993,0.006446348,0.007271843,0.008841992,0.59838178,0.568121639,0.670750702,0.591153817,,,
large_complex,SEIRS,0.7,0.7,0.8,0.7,0.021685962,0.006661064,0.007391794,0.008005674,0.590577485,0.556509249,0.675918253,0.6093072,,,
large_complex,SEIRS,0.7,0.7,0.8,0.8,0.021625527,0.006778189,0.007603286,0.00756466,0.562393496,0.560673602,0.666233697,0.545130901,,,
large_complex,SEIRS,0.7,0.7,0.8,0.9,0.021465499,0.006877095,0.007868206,0.006992915,0.549179408,0.564157117,0.648233808,0.47660006,,,
large_complex,SEIRS,0.7,0.7,0.8,1,0.021423184,0.007077615,0.008015067,0.006644318,0.532830895,0.541305467,0.642625106,nan,,,
large_complex,SEIRS,0.7,0.7,0.9,0.1,0.024142673,0.004066687,0.004757064,0.018735703,0.924526756,0.703907322,0.805063169,0.92109965,,,
large_complex,SEIRS,0.7,0.7,0.9,0.2,0.022503327,0.004558554,0.005503131,0.014680035,0.824831272,0.66571704,0.763235191,0.811506495,,,
large_complex,SEIRS,0.7,0.7,0.9,0.3,0.022501638,0.004974954,0.006089199,0.012746782,0.734537169,0.640720218,0.735523003,0.738240648,,,
large_complex,SEIRS,0.7,0.7,0.9,0.4,0.022068905,0.005324084,0.006578399,0.011068054,0.682421333,0.62012487,0.712591584,0.679320068,,,
large_complex,SEIRS,0.7,0.7,0.9,0.5,0.022107914,0.005675207,0.007116203,0.01001461,0.617522235,0.58920456,0.675869737,0.612515947,,,
large_complex,SEIRS,0.7,0.7,0.9,0.6,0.021668364,0.00595441,0.007433878,0.00892504,0.600506774,0.565487334,0.660598522,0.596420578,,,
large_complex,SEIRS,0.7,0.7,0.9,0.7,0.02141337,0.006095994,0.007655628,0.008147825,0.581453452,0.566370099,0.653816202,0.599949371,,,
large_complex,SEIRS,0.7,0.7,0.9,0.8,0.021322233,0.006276406,0.007874017,0.007613021,0.556885834,0.553216809,0.644415423,0.540281774,,,
large_complex,SEIRS,0.7,0.7,0.9,0.9,0.021025549,0.006389494,0.007950702,0.007075083,0.554211027,0.551242458,0.650646819,0.553696802,,,
large_complex,SEIRS,0.7,0.7,0.9,1,0.020920236,0.006532268,0.008088252,0.006735205,0.540707826,0.539101866,0.646268372,nan,,,
large_complex,SEIRS,0.7,0.7,1,0.1,0.025759691,0.003921394,0.005051937,0.020556426,0.895289991,0.691361979,0.781470014,0.889837235,,,
large_complex,SEIRS,0.7,0.7,1,0.2,0.022541183,0.004320036,0.005708501,0.014969904,0.818465381,0.660378131,0.746888891,0.8093751,,,
large_complex,SEIRS,0.7,0.7,1,0.3,0.021966733,0.004710097,0.006203427,0.012645578,0.746123819,0.630934889,0.728325427,0.744139203,,,
large_complex,SEIRS,0.7,0.7,1,0.4,0.02186348,0.005036566,0.006791266,0.011222011,0.676409647,0.60733771,0.694363905,0.686930686,,,
large_complex,SEIRS,0.7,0.7,1,0.5,0.021730273,0.00530172,0.007179424,0.010136835,0.624967778,0.588967936,0.676207042,0.605644397,,,
large_complex,SEIRS,0.7,0.7,1,0.6,0.021349136,0.005519109,0.007511179,0.009079661,0.599133199,0.5744478,0.660507863,0.574384984,,,
large_complex,SEIRS,0.7,0.7,1,0.7,0.02112199,0.005698881,0.007765574,0.00831469,0.578933101,0.562816063,0.650089321,0.582681795,,,
large_complex,SEIRS,0.7,0.7,1,0.8,0.020980489,0.005849159,0.007991046,0.007753538,0.55727804,0.553354921,0.640124251,0.544283116,,,
large_complex,SEIRS,0.7,0.7,1,0.9,0.020843952,0.005977317,0.00825971,0.007245515,0.54033425,0.545466374,0.622078142,0.57082636,,,
large_complex,SEIRS,0.7,0.7,1,1,0.020739245,0.006087218,0.008475181,0.006821297,0.524132044,0.538837635,0.608231161,nan,,,
large_complex,SEIRS,0.7,0.8,0.1,0.1,0.026477009,0.013615173,0.002090288,0.011452735,0.897798465,0.821961482,0.921786718,0.921349094,,,
large_complex,SEIRS,0.7,0.8,0.1,0.2,0.025667373,0.015883949,0.002268993,0.007804085,0.820272531,0.762451281,0.910511711,0.867698869,,,
large_complex,SEIRS,0.7,0.8,0.1,0.3,0.024353491,0.016511777,0.002422229,0.005807055,0.808344741,0.756333195,0.899456111,0.862326355,,,
large_complex,SEIRS,0.7,0.8,0.1,0.4,0.024064855,0.017204903,0.002431089,0.004743959,0.786367102,0.742618538,0.899904584,0.853041743,,,
large_complex,SEIRS,0.7,0.8,0.1,0.5,0.023981428,0.017519294,0.002576605,0.004195427,0.774375889,0.753666487,0.886672903,0.818603171,,,
large_complex,SEIRS,0.7,0.8,0.1,0.6,0.023578242,0.017683623,0.002615433,0.00380798,0.770024353,0.740692284,0.883588151,0.772896307,,,
large_complex,SEIRS,0.7,0.8,0.1,0.7,0.023518975,0.017783686,0.002592982,0.00354753,0.761322975,0.748477719,0.887076776,0.738999661,,,
large_complex,SEIRS,0.7,0.8,0.1,0.8,0.023907696,0.018417514,0.002541159,0.003418539,0.735762583,0.716763001,0.892819744,0.672768505,,,
large_complex,SEIRS,0.7,0.8,0.1,0.9,0.0237651,0.01843481,0.002657925,0.003216393,0.736336913,0.722693,0.881214868,0.595397729,,,
large_complex,SEIRS,0.7,0.8,0.1,1,0.023787773,0.018646919,0.002487024,0.00314101,0.732526357,0.729923849,0.897267799,nan,,,
large_complex,SEIRS,0.7,0.8,0.2,0.1,0.022750237,0.008782341,0.00244007,0.01296237,0.921537894,0.799388111,0.912721045,0.925107389,,,
large_complex,SEIRS,0.7,0.8,0.2,0.2,0.021405422,0.009663823,0.002737085,0.009422469,0.841534947,0.779678039,0.892757122,0.864686061,,,
large_complex,SEIRS,0.7,0.8,0.2,0.3,0.020788619,0.010696335,0.002889243,0.007430442,0.790009623,0.734820356,0.882386711,0.814143776,,,
large_complex,SEIRS,0.7,0.8,0.2,0.4,0.019898956,0.011008079,0.002993904,0.006019249,0.783305697,0.732851569,0.876504363,0.836260084,,,
large_complex,SEIRS,0.7,0.8,0.2,0.5,0.019999561,0.011606492,0.003106077,0.005348377,0.745925025,0.7134547,0.864957481,0.775167723,,,
large_complex,SEIRS,0.7,0.8,0.2,0.6,0.019390762,0.011497281,0.0030574,0.004960338,0.753183369,0.7307635,0.87423565,0.77368114,,,
large_complex,SEIRS,0.7,0.8,0.2,0.7,0.019157364,0.011628674,0.003131492,0.004492206,0.746721069,0.739491077,0.866988118,0.750237119,,,
large_complex,SEIRS,0.7,0.8,0.2,0.8,0.019082745,0.011865497,0.00322377,0.004182177,0.734309998,0.720456694,0.860275972,0.713163227,,,
large_complex,SEIRS,0.7,0.8,0.2,0.9,0.018937397,0.012006543,0.003199384,0.003953625,0.729226182,0.717222948,0.862562249,0.699079538,,,
large_complex,SEIRS,0.7,0.8,0.2,1,0.019258436,0.012421345,0.003269582,0.003866153,0.70372695,0.687264857,0.857247846,nan,,,
large_complex,SEIRS,0.7,0.8,0.3,0.1,0.022292407,0.006414212,0.002717594,0.014915132,0.912913545,0.811991773,0.903890707,0.909400209,,,
large_complex,SEIRS,0.7,0.8,0.3,0.2,0.019940781,0.007538816,0.002955558,0.010130327,0.851419007,0.751783386,0.887377188,0.871590469,,,
large_complex,SEIRS,0.7,0.8,0.3,0.3,0.019288021,0.008136541,0.003222741,0.008241821,0.793215434,0.723782811,0.870229743,0.814404458,,,
large_complex,SEIRS,0.7,0.8,0.3,0.4,0.018426779,0.008472769,0.003313224,0.006787683,0.771855213,0.717156917,0.863717149,0.794338838,,,
large_complex,SEIRS,0.7,0.8,0.3,0.5,0.018492158,0.008769952,0.003502017,0.006279137,0.732847276,0.710438953,0.8468466,0.736881032,,,
large_complex,SEIRS,0.7,0.8,0.3,0.6,0.018041475,0.009167615,0.003549063,0.005350498,0.72503576,0.677689558,0.848322058,0.771111063,,,
large_complex,SEIRS,0.7,0.8,0.3,0.7,0.017447024,0.009002189,0.003612856,0.00485928,0.733774414,0.713100132,0.843926888,0.772568085,,,
large_complex,SEIRS,0.7,0.8,0.3,0.8,0.017615724,0.009254956,0.003688798,0.004733967,0.707378608,0.698647981,0.837087567,0.69930239,,,
large_complex,SEIRS,0.7,0.8,0.3,0.9,0.017280172,0.009141909,0.003767693,0.004504696,0.715000259,0.718914367,0.831808645,0.765739641,,,
large_complex,SEIRS,0.7,0.8,0.3,1,0.017191151,0.009297191,0.003756686,0.004329524,0.7059211,0.707632605,0.83447656,nan,,,
large_complex,SEIRS,0.7,0.8,0.4,0.1,0.022615562,0.005485341,0.002935716,0.016284002,0.906507944,0.797433784,0.88905025,0.905391695,,,
large_complex,SEIRS,0.7,0.8,0.4,0.2,0.019143472,0.006038112,0.003100789,0.010929966,0.851804629,0.769504358,0.886620213,0.854297508,,,
large_complex,SEIRS,0.7,0.8,0.4,0.3,0.018320452,0.006578182,0.003400509,0.00872693,0.806779868,0.74057787,0.861985998,0.839362516,,,
large_complex,SEIRS,0.7,0.8,0.4,0.4,0.017541078,0.006916578,0.003666926,0.00719447,0.774645769,0.719517826,0.846827823,0.796537479,,,
large_complex,SEIRS,0.7,0.8,0.4,0.5,0.017508152,0.007278326,0.003663591,0.006646531,0.733602507,0.695157256,0.847568804,0.753298544,,,
large_complex,SEIRS,0.7,0.8,0.4,0.6,0.016919516,0.007304597,0.003845514,0.005817814,0.729478472,0.710157277,0.834514146,0.72347902,,,
large_complex,SEIRS,0.7,0.8,0.4,0.7,0.017039575,0.007542029,0.003975356,0.005539374,0.700278181,0.690922309,0.826086909,0.709816236,,,
large_complex,SEIRS,0.7,0.8,0.4,0.8,0.016559613,0.007501312,0.004004367,0.005086306,0.707809002,0.711101185,0.826901748,0.668061335,,,
large_complex,SEIRS,0.7,0.8,0.4,0.9,0.016580353,0.007821544,0.004048867,0.004777901,0.685107391,0.674992108,0.822005649,0.652933808,,,
large_complex,SEIRS,0.7,0.8,0.4,1,0.016494213,0.007886038,0.004092927,0.004656913,0.677585239,0.675997698,0.818951197,nan,,,
large_complex,SEIRS,0.7,0.8,0.5,0.1,0.021316337,0.004547884,0.003146368,0.01575635,0.925314806,0.816625931,0.884627774,0.927710154,,,
large_complex,SEIRS,0.7,0.8,0.5,0.2,0.018868504,0.005181978,0.003375482,0.011357011,0.85181469,0.766709162,0.872445898,0.859473574,,,
large_complex,SEIRS,0.7,0.8,0.5,0.3,0.017820846,0.005760258,0.003716556,0.009122356,0.79528995,0.71988638,0.842766728,0.788723901,,,
