Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SEIRS,0.1,0.1,1,0.3,0.863171601,0.002691274,0.765345799,0.099638741,-0.855977601,nan,-0.836704024,-0.481860105
large_complex,SEIRS,0.1,0.1,1,0.4,0.841675181,0.002803657,0.765540595,0.077906286,-0.851953852,nan,-0.842841691,-0.502722485
large_complex,SEIRS,0.1,0.1,1,0.5,0.823112633,0.002877173,0.765469898,0.059490777,-0.843057063,nan,-0.83664002,-0.469604185
large_complex,SEIRS,0.1,0.1,1,0.6,0.808939683,0.002929033,0.767258899,0.043603286,-0.817796747,nan,-0.812922229,-0.455593526
large_complex,SEIRS,0.1,0.1,1,0.7,0.795765334,0.002967615,0.767738732,0.030000835,-0.827111508,nan,-0.824454269,-0.406321069
large_complex,SEIRS,0.1,0.1,1,0.8,0.784525881,0.002997525,0.768088517,0.018517519,-0.826848345,nan,-0.827091975,-0.3266358
large_complex,SEIRS,0.1,0.1,1,0.9,0.775408802,0.003021586,0.769324803,0.008612134,-0.826179153,nan,-0.825975445,-0.278825801
large_complex,SEIRS,0.1,0.1,1,1,0.76740555,0.003041689,0.770392752,0.003695147,-0.822885831,nan,-0.824396291,nan
large_complex,SEIRS,0.1,0.2,0.1,0.1,0.868155358,0.005684329,0.547919356,0.319401037,-0.802209763,0.181444515,-0.449638757,-0.767553938
large_complex,SEIRS,0.1,0.2,0.1,0.2,0.789976609,0.007565479,0.546392498,0.239826937,-0.677130681,-0.143092673,-0.437305199,-0.627744617
large_complex,SEIRS,0.1,0.2,0.1,0.3,0.736759075,0.009188304,0.54808928,0.182607535,-0.661862382,-0.207143281,-0.449053896,-0.586404374
large_complex,SEIRS,0.1,0.2,0.1,0.4,0.696178774,0.010532137,0.550283155,0.138197554,-0.666171142,-0.235815348,-0.462500919,-0.573100042
large_complex,SEIRS,0.1,0.2,0.1,0.5,0.664217808,0.011867829,0.550809448,0.104178921,-0.652800729,-0.278982797,-0.456560356,-0.532658545
large_complex,SEIRS,0.1,0.2,0.1,0.6,0.636483633,0.012817719,0.550528469,0.075584068,-0.649945402,-0.312889,-0.460446352,-0.504092562
large_complex,SEIRS,0.1,0.2,0.1,0.7,0.61414207,0.013531024,0.551150333,0.051854843,-0.631365435,-0.341414185,-0.448334582,-0.450801786
large_complex,SEIRS,0.1,0.2,0.1,0.8,0.593528264,0.014599831,0.549042495,0.032159255,-0.614017851,-0.333763958,-0.437334226,-0.398728869
large_complex,SEIRS,0.1,0.2,0.1,0.9,0.579791178,0.015549754,0.551300228,0.015237322,-0.639165137,-0.335829131,-0.459326236,-0.332712721
large_complex,SEIRS,0.1,0.2,0.1,1,0.565349929,0.016142326,0.551143764,0.002397328,-0.631562163,-0.432974627,-0.453206763,nan
large_complex,SEIRS,0.1,0.2,0.2,0.1,0.865230994,0.003809046,0.54611467,0.318598979,-0.68702344,-0.033281881,-0.407934333,-0.704149595
large_complex,SEIRS,0.1,0.2,0.2,0.2,0.790763725,0.005135735,0.548595189,0.239479367,-0.607006117,-0.072280406,-0.428377666,-0.608412378
large_complex,SEIRS,0.1,0.2,0.2,0.3,0.739440071,0.006552968,0.551830137,0.183135625,-0.594702164,-0.160699921,-0.448830374,-0.57770433
large_complex,SEIRS,0.1,0.2,0.2,0.4,0.694523378,0.007692595,0.550262536,0.138476928,-0.560007458,-0.231036049,-0.439778768,-0.53319395
large_complex,SEIRS,0.1,0.2,0.2,0.5,0.663039537,0.008564656,0.552110798,0.104088118,-0.555665981,-0.230260991,-0.443883938,-0.505147049
large_complex,SEIRS,0.1,0.2,0.2,0.6,0.635148896,0.009790323,0.551369285,0.075681326,-0.559950858,-0.262722039,-0.454874949,-0.477973591
large_complex,SEIRS,0.1,0.2,0.2,0.7,0.615817343,0.010251885,0.554944964,0.052207008,-0.558953665,-0.257448613,-0.460582108,-0.454844237
large_complex,SEIRS,0.1,0.2,0.2,0.8,0.596255655,0.010886621,0.554744741,0.032322653,-0.549037653,-0.31427044,-0.453136991,-0.399889711
large_complex,SEIRS,0.1,0.2,0.2,0.9,0.577952471,0.011319185,0.552967633,0.015397828,-0.544990929,-0.301719004,-0.454385421,-0.304814432
large_complex,SEIRS,0.1,0.2,0.2,1,0.566735858,0.011787742,0.55609525,0.00251113,-0.55900253,-0.332926238,-0.466242071,nan
large_complex,SEIRS,0.1,0.2,0.3,0.1,0.867184879,0.002712471,0.546934789,0.320268363,-0.712367342,0.111738351,-0.413914043,-0.727786754
large_complex,SEIRS,0.1,0.2,0.3,0.2,0.793076455,0.003833318,0.550412008,0.240784438,-0.609189687,-0.014803065,-0.442536009,-0.614720197
large_complex,SEIRS,0.1,0.2,0.3,0.3,0.736776652,0.004784735,0.551020111,0.182654062,-0.540956165,-0.118592593,-0.420651843,-0.562931577
large_complex,SEIRS,0.1,0.2,0.3,0.4,0.695755089,0.006016042,0.552614586,0.138724925,-0.535778333,-0.217182718,-0.437866179,-0.522439448
large_complex,SEIRS,0.1,0.2,0.3,0.5,0.664173552,0.006610919,0.554832379,0.104189888,-0.539147424,-0.206949401,-0.451735064,-0.515373972
large_complex,SEIRS,0.1,0.2,0.3,0.6,0.635349904,0.007225563,0.553339863,0.076238654,-0.522515045,-0.28281682,-0.445357281,-0.468949784
large_complex,SEIRS,0.1,0.2,0.3,0.7,0.614722699,0.007851141,0.556256331,0.052042672,-0.51694016,-0.242621475,-0.448512457,-0.426347865
large_complex,SEIRS,0.1,0.2,0.3,0.8,0.594913801,0.008544851,0.55531878,0.032495767,-0.501097631,-0.270560049,-0.435645796,-0.395960833
large_complex,SEIRS,0.1,0.2,0.3,0.9,0.580518268,0.008724042,0.557825332,0.015440609,-0.521086406,-0.224892354,-0.458629972,-0.314231009
large_complex,SEIRS,0.1,0.2,0.3,1,0.565004973,0.009121988,0.556789743,0.002575877,-0.509166419,-0.281919171,-0.449249872,nan
